ID,PIN,Address,Legal Description,Property Status,Date of Acquisition,Date of Disposition,Sq. Ft.,Ward,Community Area Number,Community Area Name,Zoning Classification,Zip Code,Last Update,X Coordinate,Y Coordinate,Latitude,Longitude,Location
38190,20-19-421-039-0000,6942 S PAULINA ST,,Owned by City,,,0,17,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1166119.043,1858474.876,41.76723176,-87.66666232,"(41.76723176, -87.66666232)"
37654,20-29-212-018-0000,7243 S MORGAN ST,,Owned by City,,,0,6,68,ENGLEWOOD,RS-3,60621,5/22/2018,1170997.060,1856614.900,41.76202261,-87.64883661,"(41.76202261, -87.64883661)"
19481,25-24-431-026-0000,12112 S TORRENCE AVE,,Owned by City,,,0,10,51,SOUTH DEERING,POS-3,0,5/22/2018,1195623.070,1825156.790,41.67512547,-87.55961685,"(41.67512547, -87.55961685)"
19813,20-33-101-012-0000,7925 S EMERALD AVE,,Owned by City,,,0,17,71,AUBURN GRESHAM,RS-3,60620,5/22/2018,1172444.020,1851966.170,41.74923419,-87.64366992,"(41.74923419, -87.64366992)"
35680,20-19-203-003-0000,1817 W 63RD ST,,Owned by City,,,0,15,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1165219.084,1862783.903,41.7790754,-87.6698392,"(41.7790754, -87.6698392)"
37605,20-21-315-008-0000,6915 S UNION AVE,,Owned by City,,,0,6,68,ENGLEWOOD,RS-3,60621,5/22/2018,1172928.814,1858929.260,41.76833109,-87.64168831,"(41.76833109, -87.64168831)"
17798,20-08-127-016-0000,5041 S BISHOP ST,,Sold,,,"3,138",20,61,NEW CITY,RT-4,60609,5/22/2018,1167617.270,1871164.350,41.80202123,-87.66080688,"(41.80202123, -87.66080688)"
20397,20-23-110-003-0000,6405 S UNIVERSITY AVE,,Sold,,,0,20,42,WOODLAWN,RT-4,0,5/22/2018,1184974.471,1862721.013,41.77846172,-87.59741669,"(41.77846172, -87.59741669)"
16816,20-16-409-013-0000,321 W 60TH PL,,Sold,,03/06/2018,0,20,68,ENGLEWOOD,RS-3,60621,5/23/2018,1175071.283,1864738.385,41.78422443,-87.63366192,"(41.78422443, -87.63366192)"
34742,17-04-310-008-0000,1107 N HOWE ST,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
9202,16-11-412-030-0000,3215 W LAKE ST,,Sold,,,"2,150",28,27,EAST GARFIELD PARK,M1-3,60624,5/22/2018,1154844.466,1901000.505,41.88415989,-87.70685205,"(41.88415989, -87.70685205)"
34436,20-16-315-092-0000,751 W 61ST ST,,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,5/22/2018,1172208.549,1864317.584,41.78313315,-87.64417014,"(41.78313315, -87.64417014)"
20372,20-21-400-002-0000,6705 S STEWART AVE,,Owned by City,,,0,6,68,ENGLEWOOD,RT-4,60621,5/22/2018,1174822.332,1860446.333,41.77245212,-87.63470251,"(41.77245212, -87.63470251)"
37955,20-33-314-006-0000,8651 S VINCENNES AVE,,Owned by City,,,0,21,71,AUBURN GRESHAM,M1-1,60620,5/22/2018,1172661.966,1847614.460,41.73728773,-87.64299921,"(41.73728773, -87.64299921)"
34133,17-16-247-061-0000,526 S STATE ST,,Owned by City,,,0,4,32,LOOP,PD 908,60605,5/22/2018,1176337.013,1898305.187,41.87630612,-87.62801085,"(41.87630612, -87.62801085)"
51198,13-36-112-014-0000,2164 N CALIFORNIA AVE,"Lot 14 and the  south 8.125 feet of  lot 13 in block 1 in  town of Schleswig a  subdivision of the  east 40 acres of the  south 41.70 acres of  the Northwest 1/4 of  Section 36,  township 40 north,  range 13, east of  the Third Principal  Meri",Owned by City,08/25/0006,,0,1,22,LOGAN SQUARE,B3-1,60647,5/22/2018,1157300.679,1914623.319,41.9214925,-87.69746173,"(41.9214925, -87.69746173)"
14181,16-23-125-005-0000,1515 S AVERS AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1151057.993,1892261.010,41.86025275,-87.72098544,"(41.86025275, -87.72098544)"
12975,16-23-129-034-0000,1538 S CENTRAL PARK AVE,,Sold,,,"3,125",24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1152533.530,1892049.810,41.85964418,-87.71557467,"(41.85964418, -87.71557467)"
12674,17-19-316-012-0000,2133 W CULLERTON ST,,Sold,,,"2,376",25,31,LOWER WEST SIDE,RT-4,60608,5/22/2018,1162326.460,1890300.875,41.85464596,-87.67967648,"(41.85464596, -87.67967648)"
22827,25-24-431-007-0000,12117 S HOXIE AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
10175,16-22-110-015-0000,1443 S KENNETH AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1147052.925,1892532.820,41.86107607,-87.73568022,"(41.86107607, -87.73568022)"
37321,25-36-406-011-0000,13429 S CALHOUN AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
35623,20-19-204-005-0000,1745 W 63RD ST,,Owned by City,,,0,15,67,WEST ENGLEWOOD,B1-1,60636,5/22/2018,1165574.540,1862793.650,41.77909461,-87.66853579,"(41.77909461, -87.66853579)"
10192,16-22-115-031-0000,1536 S KILBOURN AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1146548.293,1891919.545,41.85940279,-87.73754826,"(41.85940279, -87.73754826)"
22464,26-06-220-038-0000,8942 S BURLEY AVE,,Owned by City,,,0,10,46,SOUTH CHICAGO,RS-2,60617,5/22/2018,1199130.973,1846085.206,41.7324678,-87.54607732,"(41.7324678, -87.54607732)"
37200,20-08-410-042-0000,5254 S CARPENTER ST,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,5/22/2018,1170114.107,1869744.060,41.79806983,-87.65169129,"(41.79806983, -87.65169129)"
9911,16-15-117-023-0000,4612 W VAN BUREN ST,,Owned by City,,,0,24,25,AUSTIN,RM-6,60644,5/22/2018,1145617.120,1897719.300,41.87533573,-87.74081941,"(41.87533573, -87.74081941)"
22964,25-25-200-006-0000,12213 S PAXTON AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
11734,16-12-324-009-0000,3129 W WASHINGTON BLVD,,Sold,,,"3,022",27,27,EAST GARFIELD PARK,RM-5,60612,5/22/2018,1155374.783,1900399.922,41.88250119,-87.70492081,"(41.88250119, -87.70492081)"
38249,17-18-225-036-0000,1900 W VAN BUREN ST,,Sold,,,0,27,28,NEAR WEST SIDE,PD 1310,60612,5/22/2018,1163787.233,1898461.436,41.87700864,-87.67408482,"(41.87700864, -87.67408482)"
36179,20-18-426-019-0000,6206 S HONORE ST,,Sold,,11/14/2017,0,15,67,WEST ENGLEWOOD,RS-3,60636,5/23/2018,1164988.565,1863465.810,41.78095152,-87.67066504,"(41.78095152, -87.67066504)"
8140,16-01-229-032-0000,1222 N WESTERN AVE,,Owned by City,,,0,26,24,WEST TOWN,PD 94,60622,5/22/2018,1160077.212,1908183.757,41.90376491,-87.68743821,"(41.90376491, -87.68743821)"
17943,20-14-317-029-0000,6244 S UNIVERSITY AVE,,Owned by City,,,0,20,42,WOODLAWN,PD 723,60637,5/22/2018,1184775.441,1863621.855,41.78093838,-87.5981181,"(41.78093838, -87.5981181)"
21331,20-20-303-023-0000,6747 S BISHOP ST,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1167928.038,1859806.286,41.77084666,-87.65999338,"(41.77084666, -87.65999338)"
20818,20-20-111-026-0000,6406 S LOOMIS BLVD,,Sold,,,0,16,67,WEST ENGLEWOOD,RT-4,60636,5/22/2018,1168001.004,1862219.120,41.77746621,-87.65965663,"(41.77746621, -87.65965663)"
15539,19-13-215-034-0000,5756 S ROCKWELL ST,,Sold,,12/14/2017,0,16,63,GAGE PARK,RS-2,60629,5/23/2018,1159928.792,1866168.464,41.78847348,-87.68914105,"(41.78847348, -87.68914105)"
12833,17-07-314-027-0000,2126 W LAKE ST,,Owned by City,,,0,27,28,NEAR WEST SIDE,PMD 4,60612,5/22/2018,1162073.731,1901346.699,41.88496199,-87.68029567,"(41.88496199, -87.68029567)"
20846,20-21-113-016-0000,6447 S NORMAL BLVD,,Owned by City,,,0,20,68,ENGLEWOOD,RT-4,60621,5/22/2018,1174159.115,1861985.045,41.77668928,-87.6370880,"(41.77668928, -87.637088)"
36271,20-15-304-017-0000,5959 S PRAIRIE AVE,,Owned by City,,,0,20,40,WASHINGTON PARK,RM-5,60637,5/22/2018,1179170.917,1865371.663,41.78586968,-87.61861189,"(41.78586968, -87.61861189)"
9306,16-11-310-038-0000,3826 W WASHINGTON BLVD,,Sold,,12/14/2017,0,28,26,WEST GARFIELD PARK,RM-5,60624,5/23/2018,1150748.140,1900259.474,41.8822075,-87.72191371,"(41.8822075, -87.72191371)"
15961,17-21-314-026-0000,2012 S CANALPORT AVE,,Owned by City,,,0,11,31,LOWER WEST SIDE,RT-4,60616,5/22/2018,1171680.361,1890685.086,41.85549973,-87.64533259,"(41.85549973, -87.64533259)"
35622,20-19-204-003-0000,1753 W 63RD ST,,Owned by City,,,0,15,67,WEST ENGLEWOOD,B1-1,60636,5/22/2018,1165514.555,1862792.149,41.77909177,-87.66875574,"(41.77909177, -87.66875574)"
21355,20-21-213-027-0000,6514 S STATE ST,,Owned by City,,,0,20,69,GREATER GRAND CROSSING,M1-2,0,5/22/2018,1177260.061,1861680.269,41.77578349,-87.62572933,"(41.77578349, -87.62572933)"
35909,20-16-219-033-0000,5849 S LA SALLE ST,,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1176402.879,1865949.742,41.78751868,-87.62874341,"(41.78751868, -87.62874341)"
14209,16-24-103-025-0000,1322 S ALBANY AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,RM-5,60623,5/22/2018,1155819.760,1893616.900,41.86387893,-87.70346961,"(41.86387893, -87.70346961)"
17682,20-16-302-035-0000,617 W 59TH ST,,Owned by City,,,0,20,68,ENGLEWOOD,M1-2,0,5/22/2018,1173082.891,1865649.762,41.78676952,-87.6409252,"(41.78676952, -87.6409252)"
10903,16-13-304-011-0000,3135 W FLOURNOY ST,,Owned by City,,,0,24,27,EAST GARFIELD PARK,RT-4,60612,5/22/2018,1155435.066,1896766.108,41.87252843,-87.70479716,"(41.87252843, -87.70479716)"
47571,20-16-219-040-0000,5750 S PERRY AVE,,Owned by City,,,0,20,40,WASHINGTON PARK,M1-1,60621,5/22/2018,1176647.463,1866676.909,41.7895086,-87.62782475,"(41.7895086, -87.62782475)"
36330,20-17-310-002-0000,6003 S LAFLIN ST,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1167457.045,1864877.420,41.78477259,-87.66157466,"(41.78477259, -87.66157466)"
15403,19-11-331-035-0000,3720 W 55TH ST,,Owned by City,,,0,23,62,WEST ELSDON,C1-1,60632,5/22/2018,1152401.118,1867974.099,41.79357987,-87.71669503,"(41.79357987, -87.71669503)"
8533,16-09-204-015-0000,4848 W SUPERIOR ST,,Sold,,,"3,013",37,25,AUSTIN,RS-3,60644,5/22/2018,1143681.200,1904614.005,41.89429208,-87.7477547,"(41.89429208, -87.7477547)"
17960,20-08-129-037-0000,1324 W 51ST ST,,Owned by City,,,0,20,61,NEW CITY,B3-2,60609,5/22/2018,1168231.245,1871039.150,41.80166447,-87.65855879,"(41.80166447, -87.65855879)"
13106,16-23-204-010-0000,1217 S HOMAN AVE,,Sold,,,"5,002",24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1154026.700,1894276.110,41.86572379,-87.71003431,"(41.86572379, -87.71003431)"
51142,25-28-116-015-0000,12137 S HALSTED ST,"LOT 32 IN BLOCK  36 IN WEST  PULLMAN, A  SUBDIVISION IN  THE WEST 1/2 OF  THE NORTHEAST  1/4 AND THE  NORTHWEST 1/4  OF SECTION 28,  TOWNSHIP 37  NORTH, RANGE  14, EAST OF THE  THIRD PRINCIPAL  MERIDIAN,  (EXCEPT THAT  PORTION TAKEN  FOR W",Owned by City,07/14/0002,,0,34,53,WEST PULLMAN,C1-1,60628,5/22/2018,1173231.587,1824197.287,41.67301496,-87.64160142,"(41.67301496, -87.64160142)"
38192,20-23-412-021-0000,6943 S DORCHESTER AVE,,Owned by City,,,0,5,43,SOUTH SHORE,RT-4,60637,5/22/2018,1186499.780,1859153.220,41.76863543,-87.59193765,"(41.76863543, -87.59193765)"
34324,25-22-228-021-0000,701 E 114TH ST,,Sold,,,0,9,50,PULLMAN,M1-1,0,5/22/2018,1183276.156,1829750.571,41.68802679,-87.60466604,"(41.68802679, -87.60466604)"
34587,20-17-404-007-0000,941 W 59TH ST,,Owned by City,,,0,16,68,ENGLEWOOD,B3-1,60621,5/22/2018,1170879.830,1865610.390,41.78670988,-87.64900392,"(41.78670988, -87.64900392)"
38121,20-19-417-008-0000,6923 S WINCHESTER AVE,,Owned by City,,,0,17,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1164647.822,1858639.994,41.76771603,-87.67205032,"(41.76771603, -87.67205032)"
16395,20-15-406-007-0000,6045 S CHAMPLAIN AVE,,Owned by City,,,0,20,42,WOODLAWN,RM-5,60637,5/22/2018,1181701.254,1864880.603,41.78446407,-87.60934971,"(41.78446407, -87.60934971)"
50942,20-17-410-016-0000,6043 S ABERDEEN ST,"LOT 18 IN BLOCK 2  IN C.H. MIFFLIN'S  SUBDIVISION OF  THE WEST 8 3/4  ACRES OF THE  SOUTH 1/2 OF THE  SOUTH 1/2 OF THE  NORTH 1/2 OF THE  SOUTHEAST 1/4  OF SECTION 17,  TOWNSHIP 38  NORTH, RANGE  14, EAST OF THE  THIRD PRINCIPAL  MERIDIAN, I",Owned by City,07/10/0006,,0,16,68,ENGLEWOOD,RS-3,60621,5/22/2018,1170062.469,1864552.282,41.78382412,-87.65203154,"(41.78382412, -87.65203154)"
47541,13-35-320-001-0000,1761 N LAWNDALE AVE,,Owned by City,,,0,26,23,HUMBOLDT PARK,T,60647,5/22/2018,1151597.502,1911695.635,41.91357281,-87.71849389,"(41.91357281, -87.71849389)"
24478,25-21-226-037-0000,236 W 115TH ST,,Sold,,,"3,245",34,49,ROSELAND,RS-3,60628,5/22/2018,1176589.360,1828775.912,41.68550479,-87.62917485,"(41.68550479, -87.62917485)"
14215,16-24-104-013-0000,3144 W 15TH ST,,Owned by City,,,0,24,29,NORTH LAWNDALE,RM-5,60623,5/22/2018,1155466.680,1892791.690,41.86162157,-87.70478793,"(41.86162157, -87.70478793)"
23330,25-25-202-036-0000,12226 S OGLESBY AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
9476,16-15-416-025-0000,4220 W TAYLOR ST,,Owned by City,,,0,24,26,WEST GARFIELD PARK,M1-2,60624,5/22/2018,1148268.105,1895533.461,41.8692869,-87.73114224,"(41.8692869, -87.73114224)"
12218,17-19-112-002-0000,2221 W 13TH ST,,Sold,,,0,28,28,NEAR WEST SIDE,PD 30,60608,5/22/2018,1161676.320,1893922.880,41.86459865,-87.68196191,"(41.86459865, -87.68196191)"
34001,17-09-429-013-0000,300 W RANDOLPH ST,,Owned by City,,,0,42,32,LOOP,PD 1060,0,5/22/2018,1174254.920,1901336.895,41.88467201,-87.63556502,"(41.88467201, -87.63556502)"
22962,25-25-200-004-0000,12209 S PAXTON AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
17485,20-17-426-001-0000,6201 S ABERDEEN ST,,Owned by City,,,0,16,68,ENGLEWOOD,RS-3,60621,5/22/2018,1170140.855,1863639.260,41.78131698,-87.65177068,"(41.78131698, -87.65177068)"
24256,25-16-410-005-0000,43 W 108TH ST,,Owned by City,,,0,34,49,ROSELAND,RS-3,60628,5/22/2018,1177700.650,1833254.517,41.69776973,-87.62497187,"(41.69776973, -87.62497187)"
10407,16-14-326-037-0000,3912 W ROOSEVELT RD,,Owned by City,,,0,24,29,NORTH LAWNDALE,C1-2,60624,5/22/2018,1150394.710,1894527.290,41.86648464,-87.7233611,"(41.86648464, -87.7233611)"
23910,25-04-101-009-0000,8725 S EMERALD AVE,,Sold,,,0,21,71,AUBURN GRESHAM,RS-2,60620,5/22/2018,1172933.560,1846869.220,41.73523671,-87.6420261,"(41.73523671, -87.6420261)"
20318,20-29-321-036-0000,1324 W 79TH ST,,Sold,,,0,17,71,AUBURN GRESHAM,POS-2,0,5/22/2018,1168965.380,1852481.970,41.75072542,-87.65640215,"(41.75072542, -87.65640215)"
24999,26-06-400-030-0000,9200 S SOUTH CHICAGO AVE,,Sold,,,"3,250",10,48,CALUMET HEIGHTS,C2-2,60617,5/22/2018,1197096.913,1844437.664,41.72799762,-87.55358348,"(41.72799762, -87.55358348)"
24472,25-16-425-008-0000,11025 S WENTWORTH AVE,,Sold,,,0,34,49,ROSELAND,B1-3,60628,5/22/2018,1176997.610,1831823.909,41.69385978,-87.62758893,"(41.69385978, -87.62758893)"
22248,25-24-422-020-0000,12057 S CALHOUN AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
8755,16-09-405-020-0000,4819 W LAKE ST,,Owned by City,,,0,28,25,AUSTIN,C1-2,60644,5/22/2018,1144095.563,1901740.425,41.88639887,-87.74630505,"(41.88639887, -87.74630505)"
18205,20-10-300-056-0000,5160 S WABASH AVE,,Owned by City,,,0,3,40,WASHINGTON PARK,RT-4,60615,5/22/2018,1177465.970,1870580.090,41.80020083,-87.62470559,"(41.80020083, -87.62470559)"
20195,20-27-214-014-0000,7235 S LANGLEY AVE,,Owned by City,,,0,6,69,GREATER GRAND CROSSING,RS-3,60619,5/22/2018,1182246.220,1857038.700,41.76293253,-87.60759429,"(41.76293253, -87.60759429)"
18395,20-09-329-020-0000,609 W 54TH PL,,Sold,,,0,20,61,NEW CITY,RS-3,60609,5/22/2018,1173107.020,1868663.110,41.79503794,-87.64074772,"(41.79503794, -87.64074772)"
37378,26-30-305-018-0000,12620 S EXCHANGE AVE,,Owned by City,,,0,10,51,SOUTH DEERING,RS-2,60633,5/22/2018,1197642.980,1821770.190,41.66578226,-87.55233611,"(41.66578226, -87.55233611)"
16928,20-17-405-043-0000,5950 S PEORIA ST,,Sold,,03/06/2018,0,16,68,ENGLEWOOD,RS-3,60621,5/23/2018,1171236.135,1865170.390,41.78549468,-87.64771038,"(41.78549468, -87.64771038)"
35651,20-19-421-010-0000,1701 W 69TH ST,,Owned by City,,,0,17,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1166154.765,1858848.276,41.76825566,-87.66652077,"(41.76825566, -87.66652077)"
8965,16-11-116-005-0000,645 N LAWNDALE AVE,,Owned by City,,,0,27,23,HUMBOLDT PARK,RT-4,60624,5/22/2018,1151638.838,1904256.057,41.89315708,-87.7185379,"(41.89315708, -87.7185379)"
37651,20-28-208-009-0000,7237 S STEWART AVE,,Owned by City,,,0,6,69,GREATER GRAND CROSSING,RT-4,60621,5/22/2018,1174981.020,1856804.671,41.76245544,-87.63422931,"(41.76245544, -87.63422931)"
21087,20-20-208-025-0000,6402 S MAY ST,,Sold,,,"3,132",16,68,ENGLEWOOD,RS-3,60621,5/22/2018,1169655.970,1862284.720,41.77761049,-87.65358763,"(41.77761049, -87.65358763)"
14735,20-07-415-025-0000,5202 S ASHLAND AVE,,Owned by City,,,0,16,61,NEW CITY,C1-2,60609,5/22/2018,1166448.950,1870164.540,41.79930264,-87.66512009,"(41.79930264, -87.66512009)"
23084,25-25-200-039-0000,12234 S LUELLA AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
22750,25-25-213-012-0000,12329 S BENSLEY AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
24458,25-16-423-023-0000,338 W 110TH PL,,Owned by City,,,0,34,49,ROSELAND,RS-3,60628,5/22/2018,1175825.720,1831739.300,41.69365387,-87.63188201,"(41.69365387, -87.63188201)"
18756,20-08-110-004-0000,4809 S LAFLIN ST,,Sold,,,0,20,61,NEW CITY,RT-4,60609,5/22/2018,1167241.685,1872792.020,41.8064958,-87.66213769,"(41.8064958, -87.66213769)"
35594,16-23-303-031-0000,1618 S HAMLIN AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1151232.481,1891545.985,41.85828722,-87.72036368,"(41.85828722, -87.72036368)"
19739,21-31-209-027-0000,8012 S ESCANABA AVE,,Owned by City,,,0,7,46,SOUTH CHICAGO,RS-3,60617,5/22/2018,1196797.927,1852308.654,41.74960367,-87.55441774,"(41.74960367, -87.55441774)"
24713,25-10-324-001-0000,10205 S MICHIGAN AVE,,Owned by City,,,0,9,49,ROSELAND,C1-1,60628,5/22/2018,1179144.093,1837330.000,41.70892072,-87.61956311,"(41.70892072, -87.61956311)"
10306,16-23-104-013-0000,3719 W ROOSEVELT RD,,Sold,,,"2,850",24,29,NORTH LAWNDALE,B3-2,60624,5/22/2018,1151662.077,1894338.092,41.86594066,-87.71871341,"(41.86594066, -87.71871341)"
16897,20-16-116-015-0000,5700 S NORMAL BLVD,,Sold,,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1173855.500,1867063.650,41.79063227,-87.63805049,"(41.79063227, -87.63805049)"
34732,16-05-401-021-0000,1150 N MAYFIELD AVE,,Owned by City,,,"3,100",29,25,AUSTIN,RS-3,60651,5/22/2018,1136715.277,1907267.580,41.90170143,-87.77327517,"(41.90170143, -87.77327517)"
16446,20-17-315-018-0000,6043 S ELIZABETH ST,,Sold,,12/14/2017,0,16,67,WEST ENGLEWOOD,RS-3,60636,5/23/2018,1169123.090,1864519.450,41.7837544,-87.65547659,"(41.7837544, -87.65547659)"
51048,17-04-303-007-0000,603 W DIVISION ST,"The West 1/2 of the  North 60 feet of Lot  5 in Block 88 in  Elston's Addition to  Chicago in Section  4, Township 39  North, Range 14,  East of the Third  Principal Meridian,  in Cook County,  Illinois.",Owned by City,12/28/0003,,0,27,8,NEAR NORTH SIDE,C1-2,0,5/22/2018,1172074.719,1908218.663,41.90360436,-87.64336774,"(41.90360436, -87.64336774)"
35022,17-34-301-014-0000,3539 S WABASH AVE,,Owned by City,,,0,3,35,DOUGLAS,PD 627,0,5/22/2018,1177444.520,1881404.795,41.82990525,-87.62445677,"(41.82990525, -87.62445677)"
34520,20-17-430-034-0000,,,Owned by City,,,,,,,,,5/22/2018,,,,,
10622,16-22-209-035-0000,4308 W 14TH ST,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1147810.250,1893118.870,41.86266977,-87.73288517,"(41.86266977, -87.73288517)"
16614,20-16-320-025-0000,6144 S STEWART AVE,,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1174588.318,1863986.154,41.7821710,-87.63545503,"(41.782171, -87.63545503)"
20689,20-21-103-005-0000,502 W 63RD PL,,Sold,,,0,20,68,ENGLEWOOD,PD 280,60621,5/22/2018,1172734.971,1862674.300,41.7786122,-87.64228853,"(41.7786122, -87.64228853)"
11939,17-20-200-079-0000,1123 W ROOSEVELT RD,,Sold,,,0,25,28,NEAR WEST SIDE,PD 896,60608,5/22/2018,1168940.970,1894756.621,41.86673215,-87.65526936,"(41.86673215, -87.65526936)"
12524,17-08-200-007-0000,1139 W CHICAGO AVE,,Owned by City,,,0,27,24,WEST TOWN,C1-3,60642,5/22/2018,1168440.849,1905407.630,41.89597013,-87.65679712,"(41.89597013, -87.65679712)"
22287,25-25-208-018-0000,12343 S PAXTON AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
50847,16-12-326-058-0000,2957 W WASHINGTON BLVD,"LOT 142 (except the  west 20 feet thereof)  AND THE WEST  10.09 FEET OF  LOT 143 IN FLINT'S  ADDITION TO  CHICAGO, A  SUBDIVISION OF  BLOCKS 4, 5, 10,  11, 18, 19, 25 AND  26 IN LEE AND  OTHERS  SUBDIVISION OF  THE SOUTHWEST  1/4 OF SECTION",Owned by City,,,0,27,27,EAST GARFIELD PARK,RT-4,60612,5/22/2018,1156427.542,1900494.135,41.88273851,-87.7010525,"(41.88273851, -87.7010525)"
37668,20-29-215-042-0000,7250 S HALSTED ST,,Owned by City,,,0,6,68,ENGLEWOOD,B1-2,60621,5/22/2018,1172126.150,1856573.140,41.76188329,-87.64469959,"(41.76188329, -87.64469959)"
12717,17-09-339-005-0000,666 W MADISON ST,,Sold,,,"5,633",42,28,NEAR WEST SIDE,DX-7,60661,5/22/2018,1171661.881,1900406.463,41.8821763,-87.64511435,"(41.8821763, -87.64511435)"
21257,20-20-226-015-0000,6635 S ABERDEEN ST,,Sold,,,"3,125",6,68,ENGLEWOOD,RS-3,60621,5/22/2018,1170223.040,1860642.214,41.77309093,-87.65155648,"(41.77309093, -87.65155648)"
37063,20-09-319-015-0000,5337 S LOWE AVE,,Owned by City,,,0,3,61,NEW CITY,RS-3,60609,5/22/2018,1172971.845,1869339.380,41.79689668,-87.64122344,"(41.79689668, -87.64122344)"
36822,20-07-431-009-0000,5421 S MARSHFIELD AVE,,Owned by City,,,0,16,61,NEW CITY,RS-3,60609,5/22/2018,1166359.340,1868658.170,41.79517089,-87.66549163,"(41.79517089, -87.66549163)"
21912,25-24-413-033-0000,11922 S CALHOUN AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
50821,20-33-100-025-0000,7922 S EMERALD AVE,"Lot 30 in Block 4 in  George A.  Chamber's  Subdivision of that  part of the North 1/2  of the North 1/2 of  the Northwest 1/4 of  Section 33,  Township 38 North,  Range 14, East of  the Third Principal  Meridian, lying  West of the  Chicago,",Owned by City,,,0,17,71,AUBURN GRESHAM,B1-2,60620,5/22/2018,1172638.907,1852227.123,41.74994599,-87.64294811,"(41.74994599, -87.64294811)"
13199,16-23-320-009-0000,1927 S AVERS AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1151142.260,1890064.940,41.85422482,-87.72073364,"(41.85422482, -87.72073364)"
14718,20-04-118-022-0000,4160 S UNION AVE,,Owned by City,,,0,11,61,NEW CITY,C1-5,0,5/22/2018,1172231.834,1877218.814,41.81853496,-87.64370528,"(41.81853496, -87.64370528)"
16493,20-16-100-010-0000,5533 S HALSTED ST,,Owned by City,,,0,20,68,ENGLEWOOD,B3-2,60621,5/22/2018,1172019.820,1867893.140,41.79294902,-87.64475709,"(41.79294902, -87.64475709)"
21011,20-20-202-003-0000,1053 W 63RD ST,,Owned by City,,,0,16,68,ENGLEWOOD,C1-2,60621,5/22/2018,1170162.207,1862937.012,41.77938946,-87.6517128,"(41.77938946, -87.6517128)"
9113,16-11-223-004-0000,543 N SAWYER AVE,,Owned by City,,,0,27,23,HUMBOLDT PARK,RT-4,60624,5/22/2018,1154680.404,1903709.119,41.89159588,-87.70738195,"(41.89159588, -87.70738195)"
10057,16-15-132-050-0000,4430 W HARRISON ST,,Owned by City,,,0,28,26,WEST GARFIELD PARK,C1-2,0,5/22/2018,1146810.351,1897079.599,41.87355762,-87.73645462,"(41.87355762, -87.73645462)"
19042,20-14-314-010-0000,6220 S INGLESIDE AVE,,Sold,,,0,20,42,WOODLAWN,RM-5,60637,5/22/2018,1183392.782,1863894.215,41.78171809,-87.60317867,"(41.78171809, -87.60317867)"
